"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna MUCHA - nr na liście 1";"Michał Mateusz KRAWCZYK - nr na liście 2";"Marta Anna WCISŁO - nr na liście 3";"Paweł Krzysztof NAKONIECZNY - nr na liście 4";"Bożena Grażyna LISOWSKA - nr na liście 5";"Krzysztof BABISZ - nr na liście 6";"Krzysztof KOMORSKI - nr na liście 7";"Krzysztof BOJARSKI - nr na liście 8";"Lucjan ORGASIŃSKI - nr na liście 9";"Bożenna WASILEWSKA - nr na liście 10";"Waldemar Franciszek BIAŁOWĄS - nr na liście 11";"Józef Stanisław JUCHNIKOWSKI - nr na liście 12";"Sylwia Stanisława GUZ - nr na liście 13";"Paweł Tomasz KUREK - nr na liście 14";"Magdalena Anna SZABAŁA - nr na liście 15";"Maciej Stefan TRYBOŃ - nr na liście 16";"Małgorzata Teresa DUNECKA - nr na liście 17";"Adam Andrzej KALBARCZYK - nr na liście 18";"Tomasz Lech BUCZEK - nr na liście 19";"Joanna Sława HOŁDA - nr na liście 20";"Katarzyna FATYGA - nr na liście 21";"Krzysztof Andrzej GŁADYSZ - nr na liście 22";"Magdalena Mariola WOJCIECHOWSKA-JĘDRZEJCZYK - nr na liście 23";"Michał Marcin MIŁOSZ - nr na liście 24";"Mariusz Grzegorz AUSZ - nr na liście 25";"Anna Barbara PADO - nr na liście 26";"Piotr SZCZUCKI - nr na liście 27";"Marek RAK - nr na liście 28";"Katarzyna Dorota WIĘCEK - nr na liście 29";"Zbigniew Wiktor JURKOWSKI - nr na liście 30";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jakub KULESZA - nr na liście 1";"Rafał MEKLER - nr na liście 2";"Jacek Mikołaj TOMASIAK - nr na liście 3";"Małgorzata Aneta TYLUS - nr na liście 4";"Mateusz Stanisław GRYZ - nr na liście 5";"Zbigniew Jakub WACH - nr na liście 6";"Anna Maria ZAJĄCZKOWSKA - nr na liście 7";"Michał WYPYCH - nr na liście 8";"Arkadiusz GAJDA - nr na liście 9";"Rafał Janusz KULICKI - nr na liście 10";"Piotr Marcin ZDUŃCZYK - nr na liście 11";"Piotr MAREK - nr na liście 12";"Ryszard Witold MILEWSKI - nr na liście 13";"Andrzej Tomasz WIĘCŁAWSKI - nr na liście 14";"Alicja WIECZOREK-KABAT - nr na liście 15";"Paweł Robert KUSIAK - nr na liście 16";"Anna REJA - nr na liście 17";"Anna Zofia SKWAREK - nr na liście 18";"Ewa Maria KRAWCZYK - nr na liście 19";"Marek Jakub SKARŻYŃSKI - nr na liście 20";"Monika Teresa AUGUSTYNOWICZ - nr na liście 21";"Dorota Maria MAZEK - nr na liście 22";"Damian ŁAGOWSKI - nr na liście 23";"Olga DROZD - nr na liście 24";"Anna KABASA - nr na liście 25";"Anna Joanna FLIS - nr na liście 26";"Szczepan KUPISZ - nr na liście 27";"Piotr Adam PANASIUK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jan Zbigniew ŁOPATA - nr na liście 1";"Marek KOS - nr na liście 2";"Henryk Józef SMOLARZ - nr na liście 3";"Grzegorz Krzysztof KAPUSTA - nr na liście 4";"Dariusz Maksymilian KRZĘCIO - nr na liście 5";"Piotr Sławomir RZETELSKI - nr na liście 6";"Zenon Jerzy RODZIK - nr na liście 7";"Grzegorz Stanisław SZYSZKO - nr na liście 8";"Marek KOPEĆ - nr na liście 9";"Dariusz Stanisław KOŁODZIEJCZYK - nr na liście 10";"Marceli Mateusz NIEZGODA - nr na liście 11";"Karolina KUCHARCZYK - nr na liście 12";"Edyta Agnieszka DUDZIŃSKA - nr na liście 13";"Jerzy Włodzimierz BEDNARSKI - nr na liście 14";"Anna GRZYWACZEWSKA - nr na liście 15";"Anna SZMIDT - nr na liście 16";"Eliza Agata FRANCZAK - nr na liście 17";"Krzysztof Kamil CHOCHOWSKI - nr na liście 18";"Daniel STANIBUŁA - nr na liście 19";"Marlena PIĄTEK - nr na liście 20";"Magdalena MISIASZEK - nr na liście 21";"Renata Jolanta KASPRZAK - nr na liście 22";"Urszula Monika DRĄŻYK-ŚWITAJ - nr na liście 23";"Małgorzata BUJAK - nr na liście 24";"Magdalena Maria WDOWIAK - nr na liście 25";"Jacek Andrzej WILK - nr na liście 26";"Henryk Jan RUDNIK - nr na liście 27";"Barbara KOT - nr na liście 28";"Aneta ODROBIŃSKA - nr na liście 29";"Daniel SŁOWIK - nr na liście 30";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Sylwester Karol TUŁAJEW - nr na liście 1";"Przemysław CZARNEK - nr na liście 2";"Gabriela MASŁOWSKA - nr na liście 3";"Artur SOBOŃ - nr na liście 4";"Lech Stanisław SPRAWKA - nr na liście 5";"Krzysztof SZULOWSKI - nr na liście 6";"Krzysztof GŁUCHOWSKI - nr na liście 7";"Sławomir SKWAREK - nr na liście 8";"Adam Krzysztof KAŁASKA - nr na liście 9";"Jerzy Feliks BIELECKI - nr na liście 10";"Teresa BOGACKA - nr na liście 11";"Magdalena FILIPEK-SOBCZAK - nr na liście 12";"Leszek KOWALCZYK - nr na liście 13";"Kazimierz Bogusław CHOMA - nr na liście 14";"Marek Grzegorz WOJCIECHOWSKI - nr na liście 15";"Tomasz Zbigniew PITUCHA - nr na liście 16";"Arkadiusz JUREK - nr na liście 17";"Piotr Andrzej PATKOWSKI - nr na liście 18";"Jolanta SZAŁAS - nr na liście 19";"Andrzej Marek PRUSZKOWSKI - nr na liście 20";"Ewa ZYBAŁA - nr na liście 21";"Krzysztof Piotr PODKAŃSKI - nr na liście 22";"Renata Maria SZCZYPA - nr na liście 23";"Dorota BARANOWSKA - nr na liście 24";"Ewa SZAŁACHWIEJ - nr na liście 25";"Dorota SKRZAT - nr na liście 26";"Magdalena Sylwia UDRYCKA - nr na liście 27";"Radosław Marian ŚPIEWAK - nr na liście 28";"Ilona Ewelina DUDA - nr na liście 29";"Jan Jakub KANTHAK - nr na liście 30";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Jacek Andrzej CZERNIAK - nr na liście 1";"Magdalena Anna DŁUGOSZ - nr na liście 2";"Tomasz KITLIŃSKI - nr na liście 3";"Marek MAZUREK - nr na liście 4";"Katarzyna Edyta ZABRATAŃSKA - nr na liście 5";"Marek Waldemar KOŁODZIEJCZYK - nr na liście 6";"Robert Michał LACHOWSKI - nr na liście 7";"Agnieszka Monika LENART - nr na liście 8";"Paulina SKIBA - nr na liście 9";"Agnieszka Halina MARCINKOWSKA-KOZAK - nr na liście 10";"Władysław MASZKOWSKI - nr na liście 11";"Jolanta REBEJKO - nr na liście 12";"Beata WICHA - nr na liście 13";"Andrzej Wawrzyniec BANAŚ - nr na liście 14";"Adrian STĘPNIAK - nr na liście 15";"Jarosław Paweł IWAN - nr na liście 16";"Patryk STOLARSKI - nr na liście 17";"Karolina SŁOMKA - nr na liście 18";"Barbara KOWALSKA - nr na liście 19";"Gabriel Jan KACZYŃSKI - nr na liście 20";"Anna Maria ŁABAREWICZ - nr na liście 21";"Grażyna Irena ROJEK - nr na liście 22";"Dariusz Władysław FIGURA - nr na liście 23";"Walenty KUŁAGO - nr na liście 24";"Monika Barbara MIKITA-SKIBA - nr na liście 25";"Grzegorz Jerzy NOWICKI - nr na liście 26";"Joanna Edyta KASZA - nr na liście 27";"Emilia Dominika SKUBIS - nr na liście 28";"Szymon FURMANIAK - nr na liście 29";"Jacek Marek GALLANT - nr na liście 30";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek Marian WOCH - nr na liście 1";"Barbara BERECKA - nr na liście 2";"Jarosław Szczepan MARKIEWICZ - nr na liście 3";"Andrzej Robert KUSZYK - nr na liście 4";"Arkadiusz POGONOWSKI - nr na liście 5";"Jolanta Marta ZARYCHTA - nr na liście 6";"Adrian Hai DANG XUAN - nr na liście 7";"Agnieszka Monika MAZUR - nr na liście 8";"Arkadiusz Jacek MISIAK - nr na liście 9";"Dariusz KRZYSZTOFIK - nr na liście 10";"Anna ROLA - nr na liście 11";"Marlena Wanda STRADOMSKA - nr na liście 12";"Paweł TCHOREK - nr na liście 13";"Małgorzata Anna SZWAJEWSKA - nr na liście 14";"Karol Paweł DADEJ - nr na liście 15";"Jolanta Barbara TARŁOWSKA - nr na liście 16";"Marcin Jakub PIETROSIŃSKI - nr na liście 17";"Tomasz Marcin SŁAPCZYŃSKI - nr na liście 18";"Piotr DOMAŃSKI - nr na liście 19";"Magdalena MYŚLIWIEC - nr na liście 20";"Mateusz Waldemar KAMOLA - nr na liście 21";"Katarzyna KOKOT - nr na liście 22";"Piotr Mariusz ZIELIŃSKI - nr na liście 23";"Artur Lech BANACH - nr na liście 24";"Tomasz Wojciech KĘPOWICZ - nr na liście 25";"Renata GRZEGORCZYK - nr na liście 26";"Ines Agnieszka KIERZKOWSKA-ŻUK - nr na liście 27";"Marek Robert MANDELA - nr na liście 28";"Wojciech SZWERC - nr na liście 29";"Dominika CINNER - nr na liście 30";"Liczba obwodów"
"061203";"gmina wiejska";"gm. Karczmiska";"opolski";"lubelskie";4222;4576;1893;2329;7;30;0;0;0;0;0;0;0;2329;0;0;2329;51;41;10;0;2278;189;111;16;14;7;3;1;1;6;0;4;0;0;1;1;0;1;0;0;2;0;0;0;1;0;3;0;14;0;0;3;131;82;2;2;4;1;2;8;2;1;1;2;4;1;2;0;1;2;0;1;1;2;0;2;3;0;2;1;2;461;44;11;9;19;1;10;328;0;1;4;5;2;2;0;0;1;0;5;3;5;2;0;0;0;0;0;0;4;0;5;1344;269;404;91;80;14;57;6;14;7;16;10;21;15;8;24;5;3;22;99;10;5;5;2;7;0;5;2;47;8;88;115;42;30;1;3;2;3;0;4;3;1;1;0;6;3;1;1;2;1;0;1;0;0;4;1;0;0;1;0;1;3;38;9;2;1;3;0;0;4;1;0;0;2;1;1;2;0;2;0;0;0;2;1;2;0;1;0;1;0;0;0;3;6
"061204";"gmina wiejska";"gm. Łaziska";"opolski";"lubelskie";3612;3953;1656;1956;0;13;0;0;0;0;0;0;0;1956;0;0;1956;41;24;17;0;1915;134;103;1;6;3;1;1;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;2;0;1;0;0;11;0;0;0;111;64;5;3;2;1;2;5;3;0;3;0;4;1;0;5;2;2;1;1;0;0;1;3;2;0;0;0;1;280;85;19;7;16;1;10;81;1;2;6;2;7;4;0;3;4;0;2;2;14;0;0;0;2;5;1;0;3;0;3;1252;331;267;46;120;18;20;7;7;3;26;20;40;18;31;41;3;4;1;31;10;5;9;3;4;1;3;3;50;10;120;125;73;14;5;3;1;6;0;2;3;2;2;1;2;2;0;2;2;0;0;1;0;0;0;1;1;0;1;0;0;1;13;2;1;0;0;1;1;1;2;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;6
"061205";"gmina miejsko-wiejska";"gm. Opole Lubelskie";"opolski";"lubelskie";13273;14316;5831;7442;10;29;1;1;0;0;0;0;1;7443;1;1;7442;102;55;47;0;7340;1308;566;31;70;19;16;23;12;7;10;5;4;0;5;9;2;2;2;2;1;6;7;1;5;4;30;1;446;6;0;16;493;304;19;9;7;6;14;18;7;10;8;5;12;4;3;12;4;5;7;5;2;0;1;1;8;2;6;3;11;538;145;83;21;29;8;28;87;6;13;12;13;13;6;5;2;7;0;0;1;25;1;2;1;3;4;8;0;5;2;8;4271;974;807;198;407;60;37;20;49;15;21;79;77;25;100;52;13;8;47;37;16;9;17;3;8;4;20;14;744;39;371;623;305;103;26;25;12;8;7;10;7;7;1;6;17;6;11;3;8;5;4;4;4;7;8;0;3;2;1;2;4;17;107;19;6;3;5;2;1;6;11;4;2;10;1;2;0;7;1;0;1;2;1;5;5;1;3;0;2;0;0;1;6;18
"061206";"gmina miejsko-wiejska";"gm. Poniatowa";"opolski";"lubelskie";10511;11332;4150;6361;13;34;0;0;0;0;0;0;0;6360;0;0;6360;76;44;32;0;6284;956;716;27;62;11;22;23;8;8;3;4;6;1;3;4;4;1;2;2;1;1;4;3;3;0;3;1;27;1;1;4;347;190;18;14;5;3;6;10;10;11;7;3;12;6;4;5;3;6;5;3;1;1;1;0;6;4;1;3;9;563;142;46;13;21;9;36;199;2;7;3;2;12;4;1;2;8;5;3;1;7;2;2;1;1;3;6;1;8;2;14;3798;568;1371;820;267;36;52;18;17;12;19;65;33;22;48;64;13;10;23;33;6;10;11;3;12;5;12;3;79;34;132;538;260;104;9;41;2;8;6;20;15;5;1;2;12;2;4;3;7;5;4;1;0;2;3;4;2;2;3;2;2;7;82;18;3;2;2;0;2;0;1;5;1;11;3;2;0;1;0;1;2;4;4;1;3;4;3;0;3;0;2;1;3;13
"061207";"gmina wiejska";"gm. Wilków";"opolski";"lubelskie";3352;3659;1365;1987;0;7;0;0;0;0;0;0;0;1987;0;0;1987;23;16;7;0;1964;116;68;3;11;4;1;1;2;1;1;1;1;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;110;73;2;2;4;0;3;1;1;1;2;0;1;2;2;2;3;3;3;1;0;0;1;0;1;0;0;1;1;248;57;8;6;24;1;14;108;3;0;5;1;2;4;1;0;1;1;2;0;2;1;0;0;0;0;3;0;1;0;3;1399;271;371;81;81;33;52;10;9;5;14;13;13;7;31;21;4;6;39;240;5;3;4;1;2;3;1;2;30;9;38;72;34;12;2;4;1;1;0;0;2;1;2;1;1;1;2;0;0;1;2;2;0;0;0;0;0;0;2;0;0;1;19;5;2;1;1;0;0;0;2;1;0;3;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;8
"061401";"gmina miejska";"m. Puławy";"puławski";"lubelskie";35392;37709;11755;23631;46;134;6;6;0;0;1;0;5;23641;5;5;23636;197;94;103;0;23439;6674;2531;258;1188;2329;74;24;16;14;7;21;8;4;21;13;10;2;2;12;3;4;15;14;25;6;2;3;4;22;8;34;1916;1509;53;20;28;5;18;41;18;53;10;8;14;10;26;7;10;11;8;5;2;4;0;8;13;5;9;5;16;1315;380;98;53;124;16;187;29;25;17;16;19;35;42;14;10;21;8;10;3;11;8;7;20;11;11;22;9;12;63;34;10646;1819;1773;954;717;72;3112;76;175;82;41;138;66;74;21;86;42;26;90;64;16;26;17;194;23;10;23;7;19;66;817;2504;1065;515;92;73;41;31;37;65;69;19;7;17;242;21;15;14;6;25;13;10;8;13;13;3;7;2;13;10;11;47;384;53;12;9;96;5;17;23;18;5;3;21;2;4;6;6;8;1;4;8;5;15;7;6;0;1;9;4;0;6;30;24
"061402";"gmina wiejska";"gm. Baranów";"puławski";"lubelskie";3016;3240;1236;1780;17;8;0;0;0;0;0;0;0;1780;0;0;1780;37;17;20;0;1743;129;74;6;11;13;4;0;1;1;0;2;0;0;2;0;2;2;0;1;0;1;0;0;1;0;1;0;0;6;0;1;120;88;0;2;1;0;1;2;2;5;0;1;2;1;1;1;1;1;0;1;1;0;1;4;2;0;0;0;2;234;23;10;20;63;4;88;0;2;2;3;1;5;1;0;0;1;0;1;0;2;1;2;0;1;0;2;0;2;0;0;1154;192;212;50;46;27;337;15;30;18;5;9;5;65;2;28;4;1;6;6;6;5;15;6;10;0;3;1;2;5;43;90;30;20;6;2;3;1;2;4;8;1;0;1;2;3;0;0;0;3;0;1;0;1;0;0;0;1;0;0;0;1;16;2;4;0;0;1;2;0;3;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;7
"061403";"gmina wiejska";"gm. Janowiec";"puławski";"lubelskie";2826;3055;1021;1805;5;16;0;0;0;0;0;0;0;1805;0;0;1805;15;8;7;0;1790;328;108;5;38;149;3;5;2;1;0;1;0;0;3;2;0;1;0;1;0;0;0;0;3;0;0;1;1;2;1;1;109;78;3;1;6;0;0;3;0;3;1;0;1;0;0;1;1;1;2;1;1;0;0;3;1;0;1;0;1;141;40;26;11;9;0;8;4;0;8;3;1;1;5;2;3;0;3;3;0;1;0;1;3;1;1;1;0;1;3;2;1058;103;60;33;51;5;708;11;7;3;4;15;4;11;2;4;2;0;1;1;0;0;3;2;3;0;1;2;0;4;18;140;62;27;8;4;4;1;2;8;7;0;0;0;8;2;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;2;14;6;0;0;0;1;3;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
"061404";"gmina miejsko-wiejska";"gm. Kazimierz Dolny";"puławski";"lubelskie";5104;5711;1753;3351;5;303;0;0;0;0;0;0;0;3348;0;0;3348;49;23;26;0;3299;759;406;27;54;178;12;6;5;6;2;17;1;1;2;4;6;2;0;1;1;1;3;1;11;0;1;4;1;4;0;2;217;170;4;1;5;1;1;2;3;5;2;1;2;1;3;2;1;4;2;1;1;0;1;0;1;1;0;0;2;247;67;15;2;17;4;53;17;2;1;3;1;7;7;2;5;2;2;22;0;3;1;1;0;2;2;1;0;2;3;3;1801;365;513;112;57;20;417;14;28;7;11;35;13;14;3;33;5;2;6;22;0;7;4;12;7;0;7;0;3;12;72;235;92;49;14;10;6;4;3;10;12;3;1;1;7;0;3;1;1;4;1;0;0;1;0;0;0;1;2;2;2;5;40;7;0;2;2;0;2;3;3;0;0;1;0;0;1;0;2;0;0;0;1;2;1;2;1;0;6;0;0;1;3;5
"061405";"gmina wiejska";"gm. Końskowola";"puławski";"lubelskie";6583;7167;2239;4344;6;10;0;0;0;0;0;0;0;4344;0;1;4343;37;28;9;0;4306;624;265;26;74;179;16;11;4;4;0;1;7;1;4;2;5;1;0;0;1;0;3;3;5;0;0;1;0;1;1;9;352;242;15;4;7;4;5;10;5;11;3;4;4;4;3;0;7;4;1;1;0;2;0;1;4;2;4;1;4;449;141;15;27;51;7;76;11;9;10;6;3;19;12;7;4;4;2;8;2;6;1;1;3;1;1;4;0;4;5;9;2566;371;769;97;123;12;656;24;105;13;4;29;20;23;4;64;6;9;4;19;7;7;17;24;4;7;7;2;0;26;113;263;83;71;6;10;5;7;4;14;13;5;1;1;13;3;1;0;4;3;0;3;0;0;3;0;1;0;4;1;2;5;52;8;1;0;5;0;1;2;6;0;1;4;0;0;2;0;1;0;0;2;2;5;1;0;1;0;1;1;1;1;6;10
"061406";"gmina wiejska";"gm. Kurów";"puławski";"lubelskie";5713;6109;2187;3526;5;12;0;0;0;0;0;0;0;3526;0;0;3526;35;18;17;0;3491;392;242;21;49;32;15;3;4;1;0;1;1;0;3;2;1;1;0;1;3;1;1;0;2;0;0;1;2;2;0;3;342;150;5;6;2;2;5;5;2;125;2;3;4;1;1;1;1;4;3;3;0;1;0;2;4;0;3;0;7;316;104;23;30;28;5;32;7;17;3;13;2;10;2;2;0;4;1;13;0;3;0;0;1;2;5;1;0;3;3;2;2176;398;511;114;115;26;642;17;32;4;6;26;22;18;4;63;18;10;3;10;8;9;11;2;3;4;1;2;2;22;73;214;93;37;10;10;9;7;2;4;12;2;1;1;4;1;2;1;3;3;3;1;0;1;0;0;1;0;2;0;2;2;51;9;0;0;6;2;1;2;2;0;1;1;2;2;2;0;0;0;2;1;1;2;4;2;1;1;3;0;1;0;3;7
"061407";"gmina wiejska";"gm. Markuszów";"puławski";"lubelskie";2196;2400;761;1435;10;3;0;0;0;0;0;0;0;1435;0;0;1435;10;7;3;0;1425;163;94;6;32;10;3;3;5;1;1;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;106;67;1;1;2;1;3;1;1;20;0;2;0;0;2;0;0;0;0;0;0;0;0;0;3;1;0;1;0;137;32;3;37;5;1;19;1;15;4;0;2;1;2;1;1;0;0;0;0;1;1;0;0;1;0;3;0;2;2;3;922;129;286;35;32;16;227;6;7;4;5;26;44;11;2;24;4;1;4;3;12;0;9;1;0;0;1;1;1;6;25;72;29;10;2;4;3;0;3;3;5;1;0;0;2;0;1;0;2;0;0;3;0;0;0;1;1;0;0;0;1;1;25;10;0;1;0;0;1;4;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;2;4
"061408";"gmina miejsko-wiejska";"gm. Nałęczów";"puławski";"lubelskie";8156;8269;2792;5364;10;475;2;2;0;0;0;0;2;5365;2;0;5365;51;25;26;0;5314;911;642;39;88;49;10;6;10;4;0;3;7;0;3;7;3;1;1;8;0;1;5;1;3;1;0;1;3;3;2;10;373;228;22;17;6;1;3;8;7;12;7;2;6;2;2;2;2;9;2;1;1;4;1;3;7;1;6;6;5;628;143;22;23;15;2;37;9;5;5;5;4;9;7;1;5;6;3;6;0;2;0;1;1;5;1;299;2;1;2;7;2917;723;933;153;130;57;150;25;12;12;14;63;56;31;12;245;21;8;10;10;8;7;8;4;8;3;5;6;9;78;116;430;177;107;13;19;14;4;8;9;10;4;1;3;7;1;1;3;10;2;5;4;0;2;5;0;2;1;0;2;1;15;55;14;4;0;0;1;0;5;1;0;0;3;0;0;1;3;0;1;1;0;3;5;3;2;0;0;1;0;1;1;5;16
"061409";"gmina wiejska";"gm. Puławy";"puławski";"lubelskie";8929;9680;3257;5671;5;32;0;0;0;0;0;0;0;5672;0;0;5672;80;43;37;0;5592;954;350;37;111;367;14;6;5;2;0;6;5;0;2;3;5;2;1;1;1;5;5;3;0;5;0;2;0;10;2;4;412;294;9;8;11;4;7;4;5;14;5;4;5;4;2;5;2;4;4;4;2;0;2;3;3;1;1;1;4;421;103;20;26;70;10;48;10;4;21;4;3;13;8;6;5;5;1;6;0;2;11;2;7;2;0;9;1;4;13;7;3281;654;653;139;165;16;1006;31;64;25;11;46;31;55;1;29;16;8;31;17;0;12;1;53;9;3;8;4;10;27;156;433;160;68;10;26;6;6;8;17;23;7;3;0;49;16;4;3;2;4;2;2;3;1;0;0;2;2;1;3;1;4;91;11;1;2;12;2;7;6;5;0;1;4;1;1;1;3;3;1;1;1;5;5;3;0;1;0;2;1;0;1;10;9
"061410";"gmina wiejska";"gm. Wąwolnica";"puławski";"lubelskie";3395;3797;1290;2105;5;22;1;1;0;0;0;0;1;2106;1;0;2106;32;16;16;0;2074;164;96;11;14;19;2;2;3;1;1;0;0;0;1;1;2;0;0;2;0;0;1;2;0;1;0;1;1;0;0;3;197;137;9;4;6;1;1;9;3;6;1;1;1;0;5;0;2;1;1;0;2;0;0;0;2;1;0;1;3;233;40;8;6;7;2;21;3;4;8;0;2;2;3;1;1;0;1;106;0;4;0;0;2;1;0;9;1;1;0;0;1354;282;510;66;53;18;127;4;12;4;3;19;33;8;2;84;16;1;0;5;3;5;7;7;5;0;4;5;6;34;31;110;35;25;7;7;0;5;5;3;5;1;0;2;1;0;3;0;0;3;0;1;0;0;3;1;0;1;1;0;0;1;16;4;1;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;1;0;0;0;1;5
"061411";"gmina wiejska";"gm. Żyrzyn";"puławski";"lubelskie";4824;5212;1666;3158;5;11;0;0;0;0;0;0;0;3158;0;0;3158;41;27;14;0;3117;250;117;6;30;64;9;2;1;3;1;0;0;0;1;0;0;0;2;2;1;1;1;1;2;1;0;1;1;2;0;1;227;166;3;6;5;2;1;3;5;7;1;0;8;1;4;2;1;2;1;0;0;0;0;1;4;0;0;0;4;356;53;9;8;143;3;80;3;7;7;2;6;5;4;2;0;2;0;1;0;2;0;0;5;2;0;1;0;4;2;5;2096;307;494;130;94;27;453;33;78;40;6;24;18;122;6;35;8;6;9;18;2;5;17;22;8;1;9;2;2;15;105;143;60;22;5;7;0;2;4;2;4;2;1;1;8;3;1;2;2;3;1;2;0;1;0;0;1;1;0;0;1;7;45;13;1;2;6;0;3;2;4;1;0;1;1;2;2;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;1;9
"061601";"gmina miejska";"m. Dęblin";"rycki";"lubelskie";11692;12668;4037;7655;26;92;1;1;0;0;0;0;1;7656;1;0;7656;69;48;21;0;7587;1405;959;28;59;39;30;18;7;5;2;10;2;3;6;9;3;1;2;5;4;2;3;2;1;5;1;6;1;184;1;7;449;264;20;7;9;3;12;27;10;8;5;6;16;4;6;5;8;6;4;8;0;6;0;2;6;2;1;0;4;759;100;28;9;334;7;9;6;7;24;9;2;8;6;2;3;6;5;13;0;8;3;6;144;3;1;1;1;5;1;8;3716;871;640;217;130;47;181;27;52;608;30;48;56;411;6;26;16;9;36;21;12;11;17;7;14;3;14;4;14;44;144;1178;294;157;17;33;15;7;16;18;31;7;3;10;9;495;10;4;2;9;4;2;0;7;3;2;2;3;2;2;1;13;80;11;2;10;1;3;5;5;4;4;3;5;1;1;0;0;1;2;0;3;3;0;2;1;2;0;1;1;1;4;4;18
"061602";"gmina wiejska";"gm. Kłoczew";"rycki";"lubelskie";5196;5617;1823;3372;10;12;0;0;0;0;0;0;0;3371;0;0;3371;43;28;15;0;3328;103;61;5;7;5;4;0;1;1;0;2;1;0;1;2;1;0;1;1;1;0;0;0;2;2;0;0;0;4;0;1;162;115;2;4;1;1;0;2;2;4;1;3;3;3;3;1;3;5;0;0;0;0;1;4;0;2;0;1;1;348;13;4;25;242;4;0;1;2;4;0;0;32;3;1;2;1;1;0;0;2;1;5;1;1;1;0;0;0;0;2;2566;184;373;69;46;9;23;43;199;480;14;20;26;875;4;33;3;5;3;7;0;6;4;2;6;4;6;3;3;26;90;124;43;16;5;6;2;2;4;1;4;1;1;1;1;25;2;1;1;1;0;1;0;0;0;1;0;0;2;0;1;2;25;1;1;5;0;3;0;1;0;1;0;2;0;1;0;1;0;2;0;1;1;0;0;1;0;0;1;0;0;0;3;8
